s,A(s) (GHz),B(s) (GHz),C (normalized)
3.85385400E-01,5.85678600E-01,1.81520700E+00,4.15092100E-01
3.86386400E-01,5.80120600E-01,1.82132900E+00,4.15510200E-01
3.87387400E-01,5.74562700E-01,1.82746100E+00,4.15928300E-01
3.88388400E-01,5.69004800E-01,1.83360400E+00,4.16346500E-01
3.89389400E-01,5.63446900E-01,1.83975800E+00,4.16764600E-01
3.90390400E-01,5.57889000E-01,1.84592100E+00,4.17182700E-01
3.91391400E-01,5.52331000E-01,1.85209500E+00,4.17600800E-01
3.92392400E-01,5.46773100E-01,1.85827900E+00,4.18018900E-01
3.93393400E-01,5.41484700E-01,1.86447300E+00,4.18442100E-01
3.94394400E-01,5.36570700E-01,1.87067800E+00,4.18872400E-01
3.95395400E-01,5.31656700E-01,1.87689300E+00,4.19302600E-01
3.96396400E-01,5.26742800E-01,1.88311800E+00,4.19732900E-01
3.97397400E-01,5.21828800E-01,1.88935400E+00,4.20163100E-01
3.98398400E-01,5.16914800E-01,1.89560000E+00,4.20593400E-01
3.99399400E-01,5.12000900E-01,1.90185600E+00,4.21023600E-01
4.00400400E-01,5.07086900E-01,1.90812300E+00,4.21453900E-01
4.01401400E-01,5.02172900E-01,1.91440000E+00,4.21884100E-01
4.02402400E-01,4.97259000E-01,1.92068700E+00,4.22314400E-01
4.03403400E-01,4.92345000E-01,1.92698400E+00,4.22744600E-01
4.04404400E-01,4.87431000E-01,1.93329200E+00,4.23174900E-01
4.05405400E-01,4.82517100E-01,1.93961000E+00,4.23605100E-01
4.06406400E-01,4.77603100E-01,1.94593800E+00,4.24035400E-01
4.07407400E-01,4.72689100E-01,1.95227700E+00,4.24465600E-01
4.08408400E-01,4.67775200E-01,1.95862600E+00,4.24895900E-01
4.09409400E-01,4.62861200E-01,1.96498500E+00,4.25326100E-01
4.10410400E-01,4.57947200E-01,1.97135500E+00,4.25756400E-01
4.11411400E-01,4.53033300E-01,1.97773500E+00,4.26186700E-01
4.12412400E-01,4.48119300E-01,1.98412500E+00,4.26616900E-01
4.13413400E-01,4.43205400E-01,1.99052600E+00,4.27047200E-01
4.14414400E-01,4.38291400E-01,1.99693700E+00,4.27477400E-01
4.15415400E-01,4.33906000E-01,2.00335800E+00,4.27922200E-01
4.16416400E-01,4.29540500E-01,2.00978900E+00,4.28367600E-01
4.17417400E-01,4.25174900E-01,2.01623100E+00,4.28812900E-01
4.18418400E-01,4.20809400E-01,2.02268300E+00,4.29258300E-01
4.19419400E-01,4.16443900E-01,2.02914500E+00,4.29703600E-01
4.20420400E-01,4.12078300E-01,2.03561800E+00,4.30149000E-01
4.21421400E-01,4.07712800E-01,2.04210100E+00,4.30594400E-01
4.22422400E-01,4.03347200E-01,2.04859400E+00,4.31039700E-01
4.23423400E-01,3.98981700E-01,2.05509800E+00,4.31485100E-01
4.24424400E-01,3.94616200E-01,2.06161200E+00,4.31930400E-01
4.25425400E-01,3.90250600E-01,2.06813600E+00,4.32375800E-01
4.26426400E-01,3.85885100E-01,2.07467100E+00,4.32821100E-01
4.27427400E-01,3.81519500E-01,2.08121600E+00,4.33266500E-01
4.28428400E-01,3.77154000E-01,2.08777100E+00,4.33711900E-01
4.29429400E-01,3.72788500E-01,2.09433600E+00,4.34157200E-01
4.30430400E-01,3.68422900E-01,2.10091200E+00,4.34602600E-01
4.31431400E-01,3.64057400E-01,2.10749800E+00,4.35047900E-01
4.32432400E-01,3.59691900E-01,2.11409400E+00,4.35493300E-01
4.33433400E-01,3.55623800E-01,2.12070100E+00,4.35948200E-01
4.34434400E-01,3.51796300E-01,2.12731800E+00,4.36411000E-01
4.35435400E-01,3.47968700E-01,2.13394500E+00,4.36873700E-01
4.36436400E-01,3.44141200E-01,2.14058300E+00,4.37336400E-01
4.37437400E-01,3.40313600E-01,2.14723100E+00,4.37799100E-01
4.38438400E-01,3.36486100E-01,2.15388900E+00,4.38261800E-01
4.39439400E-01,3.32658500E-01,2.16055800E+00,4.38724500E-01
4.40440400E-01,3.28831000E-01,2.16723600E+00,4.39187300E-01
4.41441400E-01,3.25003400E-01,2.17392600E+00,4.39650000E-01
4.42442400E-01,3.21175900E-01,2.18062500E+00,4.40112700E-01
4.43443400E-01,3.17348300E-01,2.18733500E+00,4.40575400E-01
4.44444400E-01,3.13520800E-01,2.19405500E+00,4.41038100E-01
4.45445400E-01,3.09693200E-01,2.20078500E+00,4.41500900E-01
4.46446400E-01,3.05865700E-01,2.20752600E+00,4.41963600E-01
4.47447400E-01,3.02038100E-01,2.21427700E+00,4.42426300E-01
4.48448400E-01,2.98210600E-01,2.22103800E+00,4.42889000E-01
4.49449400E-01,2.94383000E-01,2.22781000E+00,4.43351700E-01
4.50450500E-01,2.90555500E-01,2.23459200E+00,4.43814500E-01
4.51451500E-01,2.86728000E-01,2.24138400E+00,4.44277200E-01
4.52452500E-01,2.82900400E-01,2.24818600E+00,4.44739900E-01
4.53453500E-01,2.79253300E-01,2.25499900E+00,4.45210000E-01
4.54454500E-01,2.75971700E-01,2.26182200E+00,4.45695200E-01
4.55455500E-01,2.72690100E-01,2.26865600E+00,4.46180400E-01
4.56456500E-01,2.69408500E-01,2.27549900E+00,4.46665600E-01
4.57457500E-01,2.66126900E-01,2.28235400E+00,4.47150700E-01
4.58458500E-01,2.62845300E-01,2.28921800E+00,4.47635900E-01
4.59459500E-01,2.59563700E-01,2.29609300E+00,4.48121100E-01
4.60460500E-01,2.56282100E-01,2.30297800E+00,4.48606300E-01
4.61461500E-01,2.53000400E-01,2.30987300E+00,4.49091400E-01
4.62462500E-01,2.49718800E-01,2.31677800E+00,4.49576600E-01
4.63463500E-01,2.46437200E-01,2.32369400E+00,4.50061800E-01
4.64464500E-01,2.43155600E-01,2.33062000E+00,4.50547000E-01
4.65465500E-01,2.39874000E-01,2.33755700E+00,4.51032100E-01
4.66466500E-01,2.36592400E-01,2.34450400E+00,4.51517300E-01
4.67467500E-01,2.33310800E-01,2.35146100E+00,4.52002500E-01
4.68468500E-01,2.30029200E-01,2.35842800E+00,4.52487700E-01
4.69469500E-01,2.26747600E-01,2.36540600E+00,4.52972800E-01
4.70470500E-01,2.23786300E-01,2.37239400E+00,4.53472800E-01
4.71471500E-01,2.21013000E-01,2.37939200E+00,4.53981300E-01
4.72472500E-01,2.18239600E-01,2.38640100E+00,4.54489900E-01
4.73473500E-01,2.15466300E-01,2.39342000E+00,4.54998500E-01
4.74474500E-01,2.12692900E-01,2.40044900E+00,4.55507000E-01
4.75475500E-01,2.09919500E-01,2.40748900E+00,4.56015600E-01
4.76476500E-01,2.07146200E-01,2.41453900E+00,4.56524100E-01
4.77477500E-01,2.04372800E-01,2.42159900E+00,4.57032700E-01
4.78478500E-01,2.01599500E-01,2.42867000E+00,4.57541300E-01
4.79479500E-01,1.98826100E-01,2.43575000E+00,4.58049800E-01
4.80480500E-01,1.96052800E-01,2.44284100E+00,4.58558400E-01
4.81481500E-01,1.93279400E-01,2.44994300E+00,4.59067000E-01
4.82482500E-01,1.90506100E-01,2.45705500E+00,4.59575500E-01
4.83483500E-01,1.87732700E-01,2.46417700E+00,4.60084100E-01
4.84484500E-01,1.84959400E-01,2.47130900E+00,4.60592700E-01
4.85485500E-01,1.82186000E-01,2.47845200E+00,4.61101200E-01
4.86486500E-01,1.79412600E-01,2.48560500E+00,4.61609800E-01
4.87487500E-01,1.76639300E-01,2.49276800E+00,4.62118400E-01
4.88488500E-01,1.73939100E-01,2.49994100E+00,4.62631100E-01
4.89489500E-01,1.71601300E-01,2.50712500E+00,4.63164300E-01
4.90490500E-01,1.69263500E-01,2.51431900E+00,4.63697500E-01
4.91491500E-01,1.66925700E-01,2.52152400E+00,4.64230700E-01
4.92492500E-01,1.64587900E-01,2.52873900E+00,4.64763900E-01
4.93493500E-01,1.62250100E-01,2.53596400E+00,4.65297100E-01
4.94494500E-01,1.59912300E-01,2.54319900E+00,4.65830300E-01
4.95495500E-01,1.57574500E-01,2.55044500E+00,4.66363500E-01
4.96496500E-01,1.55236800E-01,2.55770100E+00,4.66896700E-01
4.97497500E-01,1.52899000E-01,2.56496700E+00,4.67429900E-01
4.98498500E-01,1.50561200E-01,2.57224400E+00,4.67963100E-01
4.99499500E-01,1.48223400E-01,2.57953100E+00,4.68496200E-01
5.00500500E-01,1.45885600E-01,2.58682800E+00,4.69029400E-01
5.01501500E-01,1.43547800E-01,2.59413600E+00,4.69562600E-01
5.02502500E-01,1.41210000E-01,2.60145400E+00,4.70095800E-01
5.03503500E-01,1.38891000E-01,2.60878200E+00,4.70630200E-01
5.04504500E-01,1.36949200E-01,2.61612000E+00,4.71187700E-01
5.05505500E-01,1.35007500E-01,2.62346900E+00,4.71745100E-01
5.06506500E-01,1.33065800E-01,2.63082800E+00,4.72302600E-01
5.07507500E-01,1.31124000E-01,2.63819800E+00,4.72860100E-01
5.08508500E-01,1.29182300E-01,2.64557700E+00,4.73417500E-01
5.09509500E-01,1.27240500E-01,2.65296700E+00,4.73975000E-01
5.10510500E-01,1.25298800E-01,2.66036800E+00,4.74532500E-01
5.11511500E-01,1.23357100E-01,2.66777800E+00,4.75090000E-01
5.12512500E-01,1.21415300E-01,2.67519900E+00,4.75647400E-01
5.13513500E-01,1.19473600E-01,2.68263000E+00,4.76204900E-01
5.14514500E-01,1.17531800E-01,2.69007200E+00,4.76762400E-01
5.15515500E-01,1.15590100E-01,2.69752400E+00,4.77319800E-01
5.16516500E-01,1.13648400E-01,2.70498600E+00,4.77877300E-01
5.17517500E-01,1.11706600E-01,2.71245800E+00,4.78434800E-01
5.18518500E-01,1.09764900E-01,2.71994100E+00,4.78992300E-01
5.19519500E-01,1.07823200E-01,2.72743400E+00,4.79549700E-01
5.20520500E-01,1.05932600E-01,2.73493800E+00,4.80111000E-01
5.21521500E-01,1.04311200E-01,2.74245100E+00,4.80692000E-01
5.22522500E-01,1.02689900E-01,2.74997500E+00,4.81273000E-01
5.23523500E-01,1.01068600E-01,2.75751000E+00,4.81854000E-01
5.24524500E-01,9.94472900E-02,2.76505400E+00,4.82435100E-01
5.25525500E-01,9.78259700E-02,2.77260900E+00,4.83016100E-01
5.26526500E-01,9.62046600E-02,2.78017500E+00,4.83597100E-01
5.27527500E-01,9.45833400E-02,2.78775000E+00,4.84178200E-01
5.28528500E-01,9.29620200E-02,2.79533600E+00,4.84759200E-01
5.29529500E-01,9.13407000E-02,2.80293200E+00,4.85340200E-01
5.30530500E-01,8.97193800E-02,2.81053900E+00,4.85921200E-01
5.31531500E-01,8.80980700E-02,2.81815500E+00,4.86502300E-01
5.32532500E-01,8.64767500E-02,2.82578200E+00,4.87083300E-01
5.33533500E-01,8.48554300E-02,2.83342000E+00,4.87664300E-01
5.34534500E-01,8.33399800E-02,2.84106800E+00,4.88253900E-01
5.35535500E-01,8.20245300E-02,2.84872600E+00,4.88859800E-01
5.36536500E-01,8.07090900E-02,2.85639400E+00,4.89465700E-01
5.37537500E-01,7.93936400E-02,2.86407200E+00,4.90071500E-01
5.38538500E-01,7.80782000E-02,2.87176100E+00,4.90677400E-01
5.39539500E-01,7.67627600E-02,2.87946100E+00,4.91283300E-01
5.40540500E-01,7.54473100E-02,2.88717000E+00,4.91889100E-01
5.41541500E-01,7.41318700E-02,2.89489000E+00,4.92495000E-01
5.42542500E-01,7.28164200E-02,2.90262000E+00,4.93100900E-01
5.43543500E-01,7.15009800E-02,2.91036100E+00,4.93706700E-01
5.44544500E-01,7.01855400E-02,2.91811100E+00,4.94312600E-01
5.45545500E-01,6.88700900E-02,2.92587200E+00,4.94918400E-01
5.46546500E-01,6.75546500E-02,2.93364400E+00,4.95524300E-01
5.47547500E-01,6.62392100E-02,2.94142500E+00,4.96130200E-01
5.48548500E-01,6.49237600E-02,2.94921700E+00,4.96736000E-01
5.49549500E-01,6.36083200E-02,2.95702000E+00,4.97341900E-01
5.50550600E-01,6.24578700E-02,2.96483200E+00,4.97963900E-01
5.51551600E-01,6.13849900E-02,2.97265500E+00,4.98593400E-01
5.52552600E-01,6.03121200E-02,2.98048900E+00,4.99223000E-01
5.53553600E-01,5.92392400E-02,2.98833200E+00,4.99852600E-01
5.54554600E-01,5.81663700E-02,2.99618600E+00,5.00482100E-01
5.55555600E-01,5.70934900E-02,3.00405000E+00,5.01111700E-01
5.56556600E-01,5.60206100E-02,3.01192400E+00,5.01741200E-01
5.57557600E-01,5.49477400E-02,3.01980900E+00,5.02370800E-01
5.58558600E-01,5.38748600E-02,3.02770400E+00,5.03000400E-01
5.59559600E-01,5.28019900E-02,3.03561000E+00,5.03629900E-01
5.60560600E-01,5.17291100E-02,3.04352500E+00,5.04259500E-01
5.61561600E-01,5.06562400E-02,3.05145100E+00,5.04889000E-01
5.62562600E-01,4.96075400E-02,3.05938800E+00,5.05521200E-01
5.63563600E-01,4.87314300E-02,3.06733400E+00,5.06172100E-01
5.64564600E-01,4.78553200E-02,3.07529100E+00,5.06823000E-01
5.65565600E-01,4.69792100E-02,3.08325800E+00,5.07473900E-01
5.66566600E-01,4.61031100E-02,3.09123600E+00,5.08124800E-01
5.67567600E-01,4.52270000E-02,3.09922400E+00,5.08775700E-01
5.68568600E-01,4.43508900E-02,3.10722200E+00,5.09426700E-01
5.69569600E-01,4.34747800E-02,3.11523000E+00,5.10077600E-01
5.70570600E-01,4.25986700E-02,3.12324900E+00,5.10728500E-01
5.71571600E-01,4.17225600E-02,3.13127800E+00,5.11379400E-01
5.72572600E-01,4.08464500E-02,3.13931700E+00,5.12030300E-01
5.73573600E-01,3.99703400E-02,3.14736700E+00,5.12681200E-01
5.74574600E-01,3.90942400E-02,3.15542700E+00,5.13332100E-01
5.75575600E-01,3.82181300E-02,3.16349700E+00,5.13983000E-01
5.76576600E-01,3.73420200E-02,3.17157800E+00,5.14633900E-01
5.77577600E-01,3.65302100E-02,3.17966900E+00,5.15293500E-01
5.78578600E-01,3.58274100E-02,3.18777000E+00,5.15967900E-01
5.79579600E-01,3.51246000E-02,3.19588200E+00,5.16642400E-01
5.80580600E-01,3.44218000E-02,3.20400300E+00,5.17316800E-01
5.81581600E-01,3.37190000E-02,3.21213600E+00,5.17991200E-01
5.82582600E-01,3.30162000E-02,3.22027800E+00,5.18665600E-01
5.83583600E-01,3.23134000E-02,3.22843100E+00,5.19340000E-01
5.84584600E-01,3.16105900E-02,3.23659400E+00,5.20014400E-01
5.85585600E-01,3.09077900E-02,3.24476700E+00,5.20688800E-01
5.86586600E-01,3.02049900E-02,3.25295100E+00,5.21363200E-01
5.87587600E-01,2.95021900E-02,3.26114500E+00,5.22037600E-01
5.88588600E-01,2.87993900E-02,3.26934900E+00,5.22712000E-01
5.89589600E-01,2.82111100E-02,3.27756400E+00,5.23403600E-01
5.90590600E-01,2.76650300E-02,3.28578800E+00,5.24101500E-01
5.91591600E-01,2.71189500E-02,3.29402400E+00,5.24799400E-01
5.92592600E-01,2.65728700E-02,3.30226900E+00,5.25497300E-01
5.93593600E-01,2.60268000E-02,3.31052500E+00,5.26195200E-01
5.94594600E-01,2.54807200E-02,3.31879100E+00,5.26893200E-01
5.95595600E-01,2.49346400E-02,3.32706800E+00,5.27591100E-01
5.96596600E-01,2.43885600E-02,3.33535400E+00,5.28289000E-01
5.97597600E-01,2.38424900E-02,3.34365100E+00,5.28986900E-01
5.98598600E-01,2.32964100E-02,3.35195900E+00,5.29684800E-01
5.99599600E-01,2.27503300E-02,3.36027600E+00,5.30382700E-01
6.00600600E-01,2.22042500E-02,3.36860400E+00,5.31080600E-01
6.01601600E-01,2.16581700E-02,3.37694300E+00,5.31778500E-01
6.02602600E-01,2.11121000E-02,3.38529100E+00,5.32476400E-01
6.03603600E-01,2.06716700E-02,3.39365000E+00,5.33195800E-01
6.04604600E-01,2.02404000E-02,3.40201900E+00,5.33917000E-01
6.05605600E-01,1.98091300E-02,3.41039900E+00,5.34638200E-01
6.06606600E-01,1.93778600E-02,3.41878800E+00,5.35359400E-01
6.07607600E-01,1.89465900E-02,3.42718900E+00,5.36080600E-01
6.08608600E-01,1.85153200E-02,3.43559900E+00,5.36801800E-01
6.09609600E-01,1.80840500E-02,3.44402000E+00,5.37523000E-01
6.10610600E-01,1.76527800E-02,3.45245100E+00,5.38244200E-01
6.11611600E-01,1.72215100E-02,3.46089200E+00,5.38965400E-01
6.12612600E-01,1.67902400E-02,3.46934400E+00,5.39686600E-01
6.13613600E-01,1.63685800E-02,3.47780600E+00,5.40410000E-01
6.14614600E-01,1.60354800E-02,3.48627800E+00,5.41153400E-01
6.15615600E-01,1.57023800E-02,3.49476000E+00,5.41896800E-01
6.16616600E-01,1.53692800E-02,3.50325300E+00,5.42640300E-01
6.17617600E-01,1.50361800E-02,3.51175700E+00,5.43383700E-01
6.18618600E-01,1.47030800E-02,3.52027000E+00,5.44127100E-01
6.19619600E-01,1.43699700E-02,3.52879400E+00,5.44870600E-01
6.20620600E-01,1.40368700E-02,3.53732800E+00,5.45614000E-01
6.21621600E-01,1.37037700E-02,3.54587200E+00,5.46357400E-01
6.22622600E-01,1.33706700E-02,3.55442700E+00,5.47100800E-01
6.23623600E-01,1.30375700E-02,3.56299200E+00,5.47844300E-01
6.24624600E-01,1.27044700E-02,3.57156700E+00,5.48587700E-01
6.25625600E-01,1.23713700E-02,3.58015300E+00,5.49331100E-01
6.26626600E-01,1.20432900E-02,3.58874900E+00,5.50076100E-01
6.27627600E-01,1.17749700E-02,3.59735500E+00,5.50839300E-01
6.28628600E-01,1.15066500E-02,3.60597200E+00,5.51602500E-01
6.29629600E-01,1.12383300E-02,3.61459900E+00,5.52365700E-01
6.30630600E-01,1.09700100E-02,3.62323600E+00,5.53128900E-01
6.31631600E-01,1.07016900E-02,3.63188300E+00,5.53892100E-01
6.32632600E-01,1.04333700E-02,3.64054100E+00,5.54655300E-01
6.33633600E-01,1.01650500E-02,3.64920900E+00,5.55418500E-01
6.34634600E-01,9.89673500E-03,3.65788800E+00,5.56181700E-01
6.35635600E-01,9.62841600E-03,3.66657600E+00,5.56944900E-01
6.36636600E-01,9.36009700E-03,3.67527500E+00,5.57708100E-01
6.37637600E-01,9.14711800E-03,3.68398500E+00,5.58490200E-01
6.38638600E-01,8.93856300E-03,3.69270400E+00,5.59273900E-01
6.39639600E-01,8.73000700E-03,3.70143400E+00,5.60057600E-01
6.40640600E-01,8.52145100E-03,3.71017400E+00,5.60841300E-01
6.41641600E-01,8.31289600E-03,3.71892500E+00,5.61625000E-01
6.42642600E-01,8.10434000E-03,3.72768600E+00,5.62408700E-01
6.43643600E-01,7.89578400E-03,3.73645700E+00,5.63192300E-01
6.44644600E-01,7.68722900E-03,3.74523800E+00,5.63976000E-01
6.45645600E-01,7.47867300E-03,3.75403000E+00,5.64759700E-01
6.46646600E-01,7.27011700E-03,3.76283200E+00,5.65543400E-01
6.47647600E-01,7.06156200E-03,3.77164500E+00,5.66327100E-01
6.48648600E-01,6.85300600E-03,3.78046700E+00,5.67110800E-01
6.49649600E-01,6.66551100E-03,3.78930000E+00,5.67904300E-01
6.50650700E-01,6.50396100E-03,3.79814400E+00,5.68709900E-01
6.51651700E-01,6.34241100E-03,3.80699700E+00,5.69515600E-01
6.52652700E-01,6.18086100E-03,3.81586100E+00,5.70321200E-01
6.53653700E-01,6.01931100E-03,3.82473600E+00,5.71126800E-01
6.54654700E-01,5.85776100E-03,3.83362000E+00,5.71932500E-01
6.55655700E-01,5.69621000E-03,3.84251500E+00,5.72738100E-01
6.56656700E-01,5.53466000E-03,3.85142000E+00,5.73543700E-01
6.57657700E-01,5.37311000E-03,3.86033600E+00,5.74349400E-01
6.58658700E-01,5.21156000E-03,3.86926100E+00,5.75155000E-01
6.59659700E-01,5.08742200E-03,3.87819700E+00,5.75980900E-01
6.60660700E-01,4.96503500E-03,3.88714400E+00,5.76807700E-01
6.61661700E-01,4.84264700E-03,3.89610000E+00,5.77634500E-01
6.62662700E-01,4.72026000E-03,3.90506700E+00,5.78461300E-01
6.63663700E-01,4.59787200E-03,3.91404500E+00,5.79288100E-01
6.64664700E-01,4.47548500E-03,3.92303200E+00,5.80114900E-01
6.65665700E-01,4.35309700E-03,3.93203000E+00,5.80941800E-01
6.66666700E-01,4.23070900E-03,3.94103800E+00,5.81768600E-01
6.67667700E-01,4.10832200E-03,3.95005700E+00,5.82595400E-01
6.68668700E-01,3.98593400E-03,3.95908600E+00,5.83422200E-01
6.69669700E-01,3.86354700E-03,3.96812500E+00,5.84249000E-01
6.70670700E-01,3.74194800E-03,3.97717400E+00,5.85076400E-01
6.71671700E-01,3.64678900E-03,3.98623400E+00,5.85924500E-01
6.72672700E-01,3.55162900E-03,3.99530400E+00,5.86772600E-01
6.73673700E-01,3.45646900E-03,4.00438500E+00,5.87620700E-01
6.74674700E-01,3.36131000E-03,4.01347500E+00,5.88468800E-01
6.75675700E-01,3.26615000E-03,4.02257600E+00,5.89316900E-01
6.76676700E-01,3.17099000E-03,4.03168800E+00,5.90165000E-01
6.77677700E-01,3.07583100E-03,4.04080900E+00,5.91013100E-01
6.78678700E-01,2.98067100E-03,4.04994100E+00,5.91861200E-01
6.79679700E-01,2.88784700E-03,4.05908300E+00,5.92711300E-01
6.80680700E-01,2.81561200E-03,4.06823600E+00,5.93579000E-01
6.81681700E-01,2.74337700E-03,4.07739900E+00,5.94446700E-01
6.82682700E-01,2.67114100E-03,4.08657200E+00,5.95314400E-01
6.83683700E-01,2.59890600E-03,4.09575500E+00,5.96182100E-01
6.84684700E-01,2.52667100E-03,4.10494900E+00,5.97049700E-01
6.85685700E-01,2.45443600E-03,4.11415300E+00,5.97917400E-01
6.86686700E-01,2.38220000E-03,4.12336700E+00,5.98785100E-01
6.87687700E-01,2.30996500E-03,4.13259200E+00,5.99652800E-01
6.88688700E-01,2.23773000E-03,4.14182700E+00,6.00520500E-01
6.89689700E-01,2.16549500E-03,4.15107200E+00,6.01388200E-01
6.90690700E-01,2.09325900E-03,4.16032800E+00,6.02255800E-01
6.91691700E-01,2.03146200E-03,4.16959400E+00,6.03137000E-01
6.92692700E-01,1.97489200E-03,4.17887000E+00,6.04024900E-01
6.93693700E-01,1.91832300E-03,4.18815700E+00,6.04912800E-01
6.94694700E-01,1.86175300E-03,4.19745300E+00,6.05800800E-01
6.95695700E-01,1.80518400E-03,4.20676100E+00,6.06688700E-01
6.96696700E-01,1.74861400E-03,4.21607800E+00,6.07576600E-01
6.97697700E-01,1.69204500E-03,4.22540600E+00,6.08464500E-01
6.98698700E-01,1.63547500E-03,4.23474400E+00,6.09352400E-01
6.99699700E-01,1.58162200E-03,4.24409200E+00,6.10244100E-01
7.00700700E-01,1.53973200E-03,4.25345100E+00,6.11152700E-01
7.01701700E-01,1.49784200E-03,4.26282000E+00,6.12061300E-01
7.02702700E-01,1.45595300E-03,4.27219900E+00,6.12969900E-01
7.03703700E-01,1.41406300E-03,4.28158900E+00,6.13878400E-01
7.04704700E-01,1.37217300E-03,4.29098900E+00,6.14787000E-01
7.05705700E-01,1.33028300E-03,4.30039900E+00,6.15695600E-01
7.06706700E-01,1.28839400E-03,4.30981900E+00,6.16604200E-01
7.07707700E-01,1.24650400E-03,4.31925000E+00,6.17512700E-01
7.08708700E-01,1.20461400E-03,4.32869100E+00,6.18421300E-01
7.09709700E-01,1.16272400E-03,4.33814300E+00,6.19329900E-01
7.10710700E-01,1.12280700E-03,4.34760400E+00,6.20242700E-01
7.11711700E-01,1.09008300E-03,4.35707600E+00,6.21171000E-01
7.12712700E-01,1.05735900E-03,4.36655900E+00,6.22099300E-01
7.13713700E-01,1.02463600E-03,4.37605100E+00,6.23027600E-01
7.14714700E-01,9.91911900E-04,4.38555400E+00,6.23955900E-01
7.15715700E-01,9.59188100E-04,4.39506800E+00,6.24884200E-01
7.16716700E-01,9.26464300E-04,4.40459100E+00,6.25812500E-01
7.17717700E-01,8.93740500E-04,4.41412500E+00,6.26740800E-01
7.18718700E-01,8.62456000E-04,4.42366900E+00,6.27672500E-01
7.19719700E-01,8.38243500E-04,4.43322400E+00,6.28621200E-01
7.20720700E-01,8.14031100E-04,4.44278900E+00,6.29569900E-01
7.21721700E-01,7.89818700E-04,4.45236400E+00,6.30518600E-01
7.22722700E-01,7.65606300E-04,4.46194900E+00,6.31467200E-01
7.23723700E-01,7.41393900E-04,4.47154500E+00,6.32415900E-01
7.24724700E-01,7.17181500E-04,4.48115100E+00,6.33364600E-01
7.25725700E-01,6.92969100E-04,4.49076700E+00,6.34313300E-01
7.26726700E-01,6.68756600E-04,4.50039400E+00,6.35262000E-01
7.27727700E-01,6.44544200E-04,4.51003100E+00,6.36210700E-01
7.28728700E-01,6.20331800E-04,4.51967800E+00,6.37159300E-01
7.29729700E-01,5.99424300E-04,4.52933600E+00,6.38120000E-01
7.30730700E-01,5.80933500E-04,4.53900400E+00,6.39089500E-01
7.31731700E-01,5.62442600E-04,4.54868200E+00,6.40059000E-01
7.32732700E-01,5.43951700E-04,4.55837000E+00,6.41028500E-01
7.33733700E-01,5.25460900E-04,4.56806900E+00,6.41998000E-01
7.34734700E-01,5.06970000E-04,4.57777800E+00,6.42967400E-01
7.35735700E-01,4.88479100E-04,4.58749800E+00,6.43936900E-01
7.36736700E-01,4.69988300E-04,4.59722700E+00,6.44906400E-01
7.37737700E-01,4.56310800E-04,4.60696700E+00,6.45896200E-01
7.38738700E-01,4.42804400E-04,4.61671800E+00,6.46886600E-01
7.39739700E-01,4.29298000E-04,4.62647800E+00,6.47877100E-01
7.40740700E-01,4.15791700E-04,4.63624900E+00,6.48867600E-01
7.41741700E-01,4.02285300E-04,4.64603000E+00,6.49858100E-01
7.42742700E-01,3.88778900E-04,4.65582200E+00,6.50848600E-01
7.43743700E-01,3.75272600E-04,4.66562400E+00,6.51839000E-01
7.44744700E-01,3.61766200E-04,4.67543600E+00,6.52829500E-01
7.45745700E-01,3.48259800E-04,4.68525900E+00,6.53820000E-01
7.46746700E-01,3.34753500E-04,4.69509100E+00,6.54810500E-01
7.47747700E-01,3.23576200E-04,4.70493400E+00,6.55816300E-01
7.48748700E-01,3.13272000E-04,4.71478800E+00,6.56827800E-01
7.49749700E-01,3.02967800E-04,4.72465200E+00,6.57839300E-01
7.50750800E-01,2.92663600E-04,4.73452600E+00,6.58850900E-01
7.51751800E-01,2.82359400E-04,4.74441000E+00,6.59862400E-01
7.52752800E-01,2.72055100E-04,4.75430500E+00,6.60873900E-01
7.53753800E-01,2.61750900E-04,4.76421000E+00,6.61885500E-01
7.54754800E-01,2.52802500E-04,4.77412500E+00,6.62906800E-01
7.55755800E-01,2.45057900E-04,4.78405000E+00,6.63936700E-01
7.56756800E-01,2.37313400E-04,4.79398600E+00,6.64966700E-01
7.57757800E-01,2.29568900E-04,4.80393200E+00,6.65996700E-01
7.58758800E-01,2.21824400E-04,4.81388900E+00,6.67026600E-01
7.59759800E-01,2.14079900E-04,4.82385600E+00,6.68056600E-01
7.60760800E-01,2.06335400E-04,4.83383300E+00,6.69086600E-01
7.61761800E-01,1.98590800E-04,4.84382000E+00,6.70116500E-01
7.62762800E-01,1.90846300E-04,4.85381800E+00,6.71146500E-01
7.63763800E-01,1.83101800E-04,4.86382600E+00,6.72176500E-01
7.64764800E-01,1.76350000E-04,4.87384400E+00,6.73217600E-01
7.65765800E-01,1.70235200E-04,4.88387300E+00,6.74266000E-01
7.66766800E-01,1.64120300E-04,4.89391200E+00,6.75314300E-01
7.67767800E-01,1.58005500E-04,4.90396100E+00,6.76362700E-01
7.68768800E-01,1.51890700E-04,4.91402000E+00,6.77411000E-01
7.69769800E-01,1.45775800E-04,4.92409000E+00,6.78459400E-01
7.70770800E-01,1.39661000E-04,4.93417000E+00,6.79507700E-01
7.71771800E-01,1.34757000E-04,4.94426100E+00,6.80570600E-01
7.72772800E-01,1.30333800E-04,4.95436200E+00,6.81639300E-01
